Date,ProShares Name,Ticker,NAV,Prior NAV,NAV Change (%),NAV Change ($),Shares Outstanding (000),Assets Under Management
11/07/2018,ProShares Ultra MSCI Emerging Markets,EET,69.43,66.92,3.75075,2.51,325,22564750
11/06/2018,ProShares Ultra MSCI Emerging Markets,EET,66.92,67.15,-0.34252,-0.23,325,21749000
11/05/2018,ProShares Ultra MSCI Emerging Markets,EET,67.15,66.8,0.52395,0.35,325,21823750
11/02/2018,ProShares Ultra MSCI Emerging Markets,EET,66.8,65.96,1.27350,0.84,325,21710000
11/01/2018,ProShares Ultra MSCI Emerging Markets,EET,65.96,61.58,7.11270,4.38,325,21437000
10/31/2018,ProShares Ultra MSCI Emerging Markets,EET,61.58,60.29,2.13966,1.29,325,20013500
10/30/2018,ProShares Ultra MSCI Emerging Markets,EET,60.29,58.04,3.87664,2.25,325,19594250
10/29/2018,ProShares Ultra MSCI Emerging Markets,EET,58.04,60.12,-3.45975,-2.08,325,18863000
10/26/2018,ProShares Ultra MSCI Emerging Markets,EET,60.12,61.55,-2.32331,-1.43,325,19539000
10/25/2018,ProShares Ultra MSCI Emerging Markets,EET,61.55,59.28,3.82928,2.27,325,20003750
10/24/2018,ProShares Ultra MSCI Emerging Markets,EET,59.28,63.39,-6.48367,-4.11,350,20748000
10/23/2018,ProShares Ultra MSCI Emerging Markets,EET,63.39,64.82,-2.20611,-1.43,350,22186500
10/22/2018,ProShares Ultra MSCI Emerging Markets,EET,64.82,63.44,2.17528,1.38,350,22687000
10/19/2018,ProShares Ultra MSCI Emerging Markets,EET,63.44,62.28,1.86256,1.16,350,22204000
10/18/2018,ProShares Ultra MSCI Emerging Markets,EET,62.28,65.75,-5.27757,-3.47,350,21798000
10/17/2018,ProShares Ultra MSCI Emerging Markets,EET,65.75,67.41,-2.46254,-1.66,350,23012500
10/16/2018,ProShares Ultra MSCI Emerging Markets,EET,67.41,64.19,5.01636,3.22,350,23593500
10/15/2018,ProShares Ultra MSCI Emerging Markets,EET,64.19,65.59,-2.13447,-1.4,350,22466500
10/12/2018,ProShares Ultra MSCI Emerging Markets,EET,65.59,61.95,5.87571,3.64,350,22956500
10/11/2018,ProShares Ultra MSCI Emerging Markets,EET,61.95,63.26,-2.07082,-1.31,350,21682500
10/10/2018,ProShares Ultra MSCI Emerging Markets,EET,63.26,67.26,-5.94707,-4,350,22141000
10/09/2018,ProShares Ultra MSCI Emerging Markets,EET,67.26,67.77,-0.75255,-0.51,350,23541000
10/08/2018,ProShares Ultra MSCI Emerging Markets,EET,67.77,67.56,0.31083,0.21,350,23719500
10/05/2018,ProShares Ultra MSCI Emerging Markets,EET,67.56,68.07,-0.74923,-0.51,375,25335000
10/04/2018,ProShares Ultra MSCI Emerging Markets,EET,68.07,71.67,-5.02302,-3.6,375,25526250
10/03/2018,ProShares Ultra MSCI Emerging Markets,EET,71.67,72.89,-1.67375,-1.22,375,26876250
10/02/2018,ProShares Ultra MSCI Emerging Markets,EET,72.89,74.77,-2.51438,-1.88,375,27333750
10/01/2018,ProShares Ultra MSCI Emerging Markets,EET,74.77,74.74,0.04014,0.03,375,28038750
09/28/2018,ProShares Ultra MSCI Emerging Markets,EET,74.74,75.76,-1.34636,-1.02,375,28027500
09/27/2018,ProShares Ultra MSCI Emerging Markets,EET,75.76,75.05,0.94604,0.71,375,28410000
09/26/2018,ProShares Ultra MSCI Emerging Markets,EET,75.05,74.74,0.41477,0.31,375,28143750
09/25/2018,ProShares Ultra MSCI Emerging Markets,EET,74.74,74.16,0.78209,0.58,375,28027500
09/24/2018,ProShares Ultra MSCI Emerging Markets,EET,74.16,75.88,-2.26674,-1.72,375,27810000
09/21/2018,ProShares Ultra MSCI Emerging Markets,EET,75.88,75.19,0.91768,0.69,375,28455000
09/20/2018,ProShares Ultra MSCI Emerging Markets,EET,75.19,73.59,2.17421,1.6,375,28196250
09/19/2018,ProShares Ultra MSCI Emerging Markets,EET,73.59,71.62,2.75063,1.97,375,27596250
09/18/2018,ProShares Ultra MSCI Emerging Markets,EET,71.62,70.27,1.92116,1.35,375,26857500
09/17/2018,ProShares Ultra MSCI Emerging Markets,EET,70.27,71.57,-1.81640,-1.3,375,26351250
09/14/2018,ProShares Ultra MSCI Emerging Markets,EET,71.57,71.71,-0.19523,-0.14,375,26838750
09/13/2018,ProShares Ultra MSCI Emerging Markets,EET,71.71,69.85,2.66285,1.86,375,26891250
09/12/2018,ProShares Ultra MSCI Emerging Markets,EET,69.85,69.15,1.01229,0.7,375,26193750
09/11/2018,ProShares Ultra MSCI Emerging Markets,EET,69.15,68.86,0.42114,0.29,375,25931250
09/10/2018,ProShares Ultra MSCI Emerging Markets,EET,68.86,70.25,-1.97865,-1.39,375,25822500
09/07/2018,ProShares Ultra MSCI Emerging Markets,EET,70.25,70.97,-1.01451,-0.72,375,26343750
09/06/2018,ProShares Ultra MSCI Emerging Markets,EET,70.97,70.86,0.15524,0.11,375,26613750
09/05/2018,ProShares Ultra MSCI Emerging Markets,EET,70.86,72.96,-2.87829,-2.1,375,26572500
09/04/2018,ProShares Ultra MSCI Emerging Markets,EET,72.96,75.93,-3.91150,-2.97,375,27360000
08/31/2018,ProShares Ultra MSCI Emerging Markets,EET,75.93,75.16,1.02448,0.77,375,28473750
08/30/2018,ProShares Ultra MSCI Emerging Markets,EET,75.16,79.33,-5.25652,-4.17,375,28185000
08/29/2018,ProShares Ultra MSCI Emerging Markets,EET,79.33,78.38,1.21204,0.95,375,29748750
08/28/2018,ProShares Ultra MSCI Emerging Markets,EET,78.38,78.96,-0.73455,-0.58,375,29392500
08/27/2018,ProShares Ultra MSCI Emerging Markets,EET,78.96,76.77,2.85268,2.19,375,29610000
08/24/2018,ProShares Ultra MSCI Emerging Markets,EET,76.77,74.03,3.70120,2.74,375,28788750
08/23/2018,ProShares Ultra MSCI Emerging Markets,EET,74.03,76.53,-3.26669,-2.5,375,27761250
08/22/2018,ProShares Ultra MSCI Emerging Markets,EET,76.53,75.34,1.57951,1.19,375,28698750
08/21/2018,ProShares Ultra MSCI Emerging Markets,EET,75.34,73.48,2.53130,1.86,375,28252500
08/20/2018,ProShares Ultra MSCI Emerging Markets,EET,73.48,72.83,0.89249,0.65,375,27555000
08/17/2018,ProShares Ultra MSCI Emerging Markets,EET,72.83,71.33,2.10290,1.5,375,27311250
08/16/2018,ProShares Ultra MSCI Emerging Markets,EET,71.33,70.47,1.22038,0.86,375,26748750
08/15/2018,ProShares Ultra MSCI Emerging Markets,EET,70.47,74.79,-5.77617,-4.32,375,26426250
08/14/2018,ProShares Ultra MSCI Emerging Markets,EET,74.79,73.89,1.21803,0.9,375,28046250
08/13/2018,ProShares Ultra MSCI Emerging Markets,EET,73.89,76.41,-3.29800,-2.52,375,27708750
08/10/2018,ProShares Ultra MSCI Emerging Markets,EET,76.41,79.82,-4.27211,-3.41,375,28653750
08/09/2018,ProShares Ultra MSCI Emerging Markets,EET,79.82,80.32,-0.62251,-0.5,375,29932500
08/08/2018,ProShares Ultra MSCI Emerging Markets,EET,80.32,80.55,-0.28554,-0.23,375,30120000
08/07/2018,ProShares Ultra MSCI Emerging Markets,EET,80.55,78.93,2.05245,1.62,375,30206250
08/06/2018,ProShares Ultra MSCI Emerging Markets,EET,78.93,80.17,-1.54671,-1.24,425,33545250
08/03/2018,ProShares Ultra MSCI Emerging Markets,EET,80.17,78.96,1.53242,1.21,425,34072250
08/02/2018,ProShares Ultra MSCI Emerging Markets,EET,78.96,81.13,-2.67472,-2.17,425,33558000
08/01/2018,ProShares Ultra MSCI Emerging Markets,EET,81.13,82.61,-1.79155,-1.48,425,34480250
07/31/2018,ProShares Ultra MSCI Emerging Markets,EET,82.61,81.74,1.06435,0.87,425,35109250
07/30/2018,ProShares Ultra MSCI Emerging Markets,EET,81.74,82.01,-0.32923,-0.27,425,34739500
07/27/2018,ProShares Ultra MSCI Emerging Markets,EET,82.01,81.43,0.71227,0.58,425,34854250
07/26/2018,ProShares Ultra MSCI Emerging Markets,EET,81.43,83.3,-2.24490,-1.87,425,34607750
07/25/2018,ProShares Ultra MSCI Emerging Markets,EET,83.3,80.68,3.24740,2.62,425,35402500
07/24/2018,ProShares Ultra MSCI Emerging Markets,EET,80.68,78.4,2.90816,2.28,425,34289000
07/23/2018,ProShares Ultra MSCI Emerging Markets,EET,78.4,79.45,-1.32159,-1.05,425,33320000
07/20/2018,ProShares Ultra MSCI Emerging Markets,EET,79.45,77.26,2.83458,2.19,425,33766250
07/19/2018,ProShares Ultra MSCI Emerging Markets,EET,77.26,79.23,-2.48643,-1.97,425,32835500
07/18/2018,ProShares Ultra MSCI Emerging Markets,EET,79.23,79.42,-0.23923,-0.19,425,33672750
07/17/2018,ProShares Ultra MSCI Emerging Markets,EET,79.42,78.28,1.45631,1.14,425,33753500
07/16/2018,ProShares Ultra MSCI Emerging Markets,EET,78.28,79.15,-1.09918,-0.87,425,33269000
07/13/2018,ProShares Ultra MSCI Emerging Markets,EET,79.15,79.05,0.12650,0.1,425,33638750
07/12/2018,ProShares Ultra MSCI Emerging Markets,EET,79.05,76.97,2.70235,2.08,425,33596250
07/11/2018,ProShares Ultra MSCI Emerging Markets,EET,76.97,80.1,-3.90762,-3.13,425,32712250
07/10/2018,ProShares Ultra MSCI Emerging Markets,EET,80.1,80.47,-0.45980,-0.37,425,34042500
07/09/2018,ProShares Ultra MSCI Emerging Markets,EET,80.47,77.68,3.59166,2.79,425,34199750
07/06/2018,ProShares Ultra MSCI Emerging Markets,EET,77.68,75.61,2.73773,2.07,425,33014000
07/05/2018,ProShares Ultra MSCI Emerging Markets,EET,75.61,76.03,-0.55241,-0.42,475,35914750
07/03/2018,ProShares Ultra MSCI Emerging Markets,EET,76.03,75.93,0.13170,0.1,475,36114250
07/02/2018,ProShares Ultra MSCI Emerging Markets,EET,75.93,77.48,-2.00052,-1.55,475,36066750
06/29/2018,ProShares Ultra MSCI Emerging Markets,EET,77.48,75.23,2.99083,2.25,475,36803000
06/28/2018,ProShares Ultra MSCI Emerging Markets,EET,75.23,74,1.66216,1.23,475,35734250
06/27/2018,ProShares Ultra MSCI Emerging Markets,EET,74,76.98,-3.87114,-2.98,475,35150000
06/26/2018,ProShares Ultra MSCI Emerging Markets,EET,76.98,77.59,-0.78618,-0.61,475,36565500
06/25/2018,ProShares Ultra MSCI Emerging Markets,EET,77.59,79.74,-2.69626,-2.15,475,36855250
06/22/2018,ProShares Ultra MSCI Emerging Markets,EET,79.74,78.13,2.06067,1.61,500,39870000
06/21/2018,ProShares Ultra MSCI Emerging Markets,EET,78.13,80.42,-2.84755,-2.29,500,39065000
06/20/2018,ProShares Ultra MSCI Emerging Markets,EET,80.42,79.74,0.85277,0.68,500,40210000
06/19/2018,ProShares Ultra MSCI Emerging Markets,EET,79.74,81.55,-2.21950,-1.81,525,41863500
06/18/2018,ProShares Ultra MSCI Emerging Markets,EET,81.55,83.59,-2.44048,-2.04,550,44852500
06/15/2018,ProShares Ultra MSCI Emerging Markets,EET,83.59,84.93,-1.57777,-1.34,550,45974500
06/14/2018,ProShares Ultra MSCI Emerging Markets,EET,84.93,86.13,-1.39324,-1.2,550,46711500
06/13/2018,ProShares Ultra MSCI Emerging Markets,EET,86.13,87.31,-1.35151,-1.18,550,47371500
06/12/2018,ProShares Ultra MSCI Emerging Markets,EET,87.31,87.77,-0.52410,-0.46,600,52386000
06/11/2018,ProShares Ultra MSCI Emerging Markets,EET,87.77,87.78,-0.01139,-0.01,600,52662000
06/08/2018,ProShares Ultra MSCI Emerging Markets,EET,87.78,88.13,-0.39714,-0.35,600,52668000
06/07/2018,ProShares Ultra MSCI Emerging Markets,EET,88.13,90.93,-3.07929,-2.8,600,52878000
06/06/2018,ProShares Ultra MSCI Emerging Markets,EET,90.93,88.27,3.01348,2.66,600,54558000
06/05/2018,ProShares Ultra MSCI Emerging Markets,EET,88.27,89.66,-1.55030,-1.39,600,52962000
06/04/2018,ProShares Ultra MSCI Emerging Markets,EET,89.66,87.89,2.01388,1.77,600,53796000
06/01/2018,ProShares Ultra MSCI Emerging Markets,EET,87.89,85.5,2.79532,2.39,600,52734000
05/31/2018,ProShares Ultra MSCI Emerging Markets,EET,85.5,85.6,-0.11682,-0.1,600,51300000
05/30/2018,ProShares Ultra MSCI Emerging Markets,EET,85.6,84.27,1.57826,1.33,600,51360000
05/29/2018,ProShares Ultra MSCI Emerging Markets,EET,84.27,88.38,-4.65037,-4.11,600,50562000
05/25/2018,ProShares Ultra MSCI Emerging Markets,EET,88.38,87.67,0.80986,0.71,600,53028000
05/24/2018,ProShares Ultra MSCI Emerging Markets,EET,87.67,88.65,-1.10547,-0.98,600,52602000
05/23/2018,ProShares Ultra MSCI Emerging Markets,EET,88.65,88.73,-0.09016,-0.08,600,53190000
05/22/2018,ProShares Ultra MSCI Emerging Markets,EET,88.73,88.13,0.68081,0.6,600,53238000
05/21/2018,ProShares Ultra MSCI Emerging Markets,EET,88.13,87.08,1.20579,1.05,600,52878000
05/18/2018,ProShares Ultra MSCI Emerging Markets,EET,87.08,88.57,-1.68229,-1.49,600,52248000
05/17/2018,ProShares Ultra MSCI Emerging Markets,EET,88.57,91.39,-3.08568,-2.82,600,53142000
05/16/2018,ProShares Ultra MSCI Emerging Markets,EET,91.39,88.73,2.99786,2.66,600,54834000
05/15/2018,ProShares Ultra MSCI Emerging Markets,EET,88.73,92.57,-4.14821,-3.84,600,53238000
05/14/2018,ProShares Ultra MSCI Emerging Markets,EET,92.57,92.35,0.23822,0.22,600,55542000
05/11/2018,ProShares Ultra MSCI Emerging Markets,EET,92.35,92.67,-0.34531,-0.32,625,57718750
05/10/2018,ProShares Ultra MSCI Emerging Markets,EET,92.67,88.99,4.13530,3.68,625,57918750
05/09/2018,ProShares Ultra MSCI Emerging Markets,EET,88.99,88.66,0.37221,0.33,650,57843500
05/08/2018,ProShares Ultra MSCI Emerging Markets,EET,88.66,87.68,1.11770,0.98,650,57629000
05/07/2018,ProShares Ultra MSCI Emerging Markets,EET,87.68,88.72,-1.17223,-1.04,650,56992000
05/04/2018,ProShares Ultra MSCI Emerging Markets,EET,88.72,87.92,0.90992,0.8,650,57668000
05/03/2018,ProShares Ultra MSCI Emerging Markets,EET,87.92,88.33,-0.46417,-0.41,725,63742000
05/02/2018,ProShares Ultra MSCI Emerging Markets,EET,88.33,89.76,-1.59314,-1.43,725,64039250
05/01/2018,ProShares Ultra MSCI Emerging Markets,EET,89.76,90.66,-0.99272,-0.9,725,65076000
04/30/2018,ProShares Ultra MSCI Emerging Markets,EET,90.66,91.99,-1.44581,-1.33,725,65728500
04/27/2018,ProShares Ultra MSCI Emerging Markets,EET,91.99,90.87,1.23253,1.12,725,66692750
04/26/2018,ProShares Ultra MSCI Emerging Markets,EET,90.87,88.34,2.86393,2.53,725,65880750
04/25/2018,ProShares Ultra MSCI Emerging Markets,EET,88.34,89.74,-1.56006,-1.4,725,64046500
04/24/2018,ProShares Ultra MSCI Emerging Markets,EET,89.74,90.6,-0.94923,-0.86,725,65061500
04/23/2018,ProShares Ultra MSCI Emerging Markets,EET,90.6,92.08,-1.60730,-1.48,725,65685000
04/20/2018,ProShares Ultra MSCI Emerging Markets,EET,92.08,94.45,-2.50926,-2.37,725,66758000
04/19/2018,ProShares Ultra MSCI Emerging Markets,EET,94.45,95.6,-1.20293,-1.15,725,68476250
04/18/2018,ProShares Ultra MSCI Emerging Markets,EET,95.6,93.99,1.71295,1.61,725,69310000
04/17/2018,ProShares Ultra MSCI Emerging Markets,EET,93.99,93.61,0.40594,0.38,725,68142750
04/16/2018,ProShares Ultra MSCI Emerging Markets,EET,93.61,93.38,0.24631,0.23,725,67867250
04/13/2018,ProShares Ultra MSCI Emerging Markets,EET,93.38,95.3,-2.01469,-1.92,725,67700500
04/12/2018,ProShares Ultra MSCI Emerging Markets,EET,95.3,95.4,-0.10482,-0.1,725,69092500
04/11/2018,ProShares Ultra MSCI Emerging Markets,EET,95.4,95.33,0.07343,0.07,725,69165000
04/10/2018,ProShares Ultra MSCI Emerging Markets,EET,95.33,91.74,3.91323,3.59,725,69114250
04/09/2018,ProShares Ultra MSCI Emerging Markets,EET,91.74,91.56,0.19659,0.18,725,66511500
04/06/2018,ProShares Ultra MSCI Emerging Markets,EET,91.56,95.3,-3.92445,-3.74,725,66381000
04/05/2018,ProShares Ultra MSCI Emerging Markets,EET,95.3,94.85,0.47443,0.45,725,69092500
04/04/2018,ProShares Ultra MSCI Emerging Markets,EET,94.85,94.78,0.07386,0.07,725,68766250
04/03/2018,ProShares Ultra MSCI Emerging Markets,EET,94.78,92.95,1.96880,1.83,725,68715500
04/02/2018,ProShares Ultra MSCI Emerging Markets,EET,92.95,96.43,-3.60884,-3.48,725,67388750
03/29/2018,ProShares Ultra MSCI Emerging Markets,EET,96.43,92.56,4.18107,3.87,725,69911750
03/28/2018,ProShares Ultra MSCI Emerging Markets,EET,92.56,93.53,-1.03710,-0.97,750,69420000
03/27/2018,ProShares Ultra MSCI Emerging Markets,EET,93.53,97.06,-3.63693,-3.53,750,70147500
03/26/2018,ProShares Ultra MSCI Emerging Markets,EET,97.06,91.16,6.47214,5.9,775,75221500
03/23/2018,ProShares Ultra MSCI Emerging Markets,EET,91.16,95.03,-4.07240,-3.87,775,70649000
03/22/2018,ProShares Ultra MSCI Emerging Markets,EET,95.03,101.85,-6.69612,-6.82,775,73648250
03/21/2018,ProShares Ultra MSCI Emerging Markets,EET,101.85,100.67,1.17215,1.18,775,78933750
03/20/2018,ProShares Ultra MSCI Emerging Markets,EET,100.67,98.49,2.21342,2.18,775,78019250
03/19/2018,ProShares Ultra MSCI Emerging Markets,EET,98.49,100.68,-2.17521,-2.19,750,73867500
03/16/2018,ProShares Ultra MSCI Emerging Markets,EET,100.68,101.14,-0.45482,-0.46,750,75510000
03/15/2018,ProShares Ultra MSCI Emerging Markets,EET,101.14,101.9,-0.74583,-0.76,750,75855000
03/14/2018,ProShares Ultra MSCI Emerging Markets,EET,101.9,101.58,0.31502,0.32,750,76425000
03/13/2018,ProShares Ultra MSCI Emerging Markets,EET,101.58,103.46,-1.81713,-1.88,750,76185000
03/12/2018,ProShares Ultra MSCI Emerging Markets,EET,103.46,102.97,0.47587,0.49,750,77595000
03/09/2018,ProShares Ultra MSCI Emerging Markets,EET,102.97,98.76,4.26286,4.21,750,77227500
03/08/2018,ProShares Ultra MSCI Emerging Markets,EET,98.76,98.75,0.01013,0.01,750,74070000
03/07/2018,ProShares Ultra MSCI Emerging Markets,EET,98.75,98.55,0.20294,0.2,750,74062500
03/06/2018,ProShares Ultra MSCI Emerging Markets,EET,98.55,96.76,1.84994,1.79,750,73912500
03/05/2018,ProShares Ultra MSCI Emerging Markets,EET,96.76,96.48,0.29022,0.28,750,72570000
03/02/2018,ProShares Ultra MSCI Emerging Markets,EET,96.48,95.69,0.82558,0.79,750,72360000
03/01/2018,ProShares Ultra MSCI Emerging Markets,EET,95.69,96.07,-0.39554,-0.38,750,71767500
02/28/2018,ProShares Ultra MSCI Emerging Markets,EET,96.07,98.93,-2.89093,-2.86,750,72052500
02/27/2018,ProShares Ultra MSCI Emerging Markets,EET,98.93,105.04,-5.81683,-6.11,750,74197500
02/26/2018,ProShares Ultra MSCI Emerging Markets,EET,105.04,103.14,1.84216,1.9,750,78780000
02/23/2018,ProShares Ultra MSCI Emerging Markets,EET,103.14,99.6,3.55422,3.54,750,77355000
02/22/2018,ProShares Ultra MSCI Emerging Markets,EET,99.6,99.5,0.10050,0.1,750,74700000
02/21/2018,ProShares Ultra MSCI Emerging Markets,EET,99.5,99.67,-0.17056,-0.17,750,74625000
02/20/2018,ProShares Ultra MSCI Emerging Markets,EET,99.67,102.5,-2.76098,-2.83,750,74752500
02/16/2018,ProShares Ultra MSCI Emerging Markets,EET,102.5,103.17,-0.64941,-0.67,750,76875000
02/15/2018,ProShares Ultra MSCI Emerging Markets,EET,103.17,99.13,4.07546,4.04,700,72219000
02/14/2018,ProShares Ultra MSCI Emerging Markets,EET,99.13,94.4,5.01059,4.73,700,69391000
02/13/2018,ProShares Ultra MSCI Emerging Markets,EET,94.4,92.99,1.51629,1.41,675,63720000
02/12/2018,ProShares Ultra MSCI Emerging Markets,EET,92.99,90.16,3.13886,2.83,675,62768250
02/09/2018,ProShares Ultra MSCI Emerging Markets,EET,90.16,87.36,3.20513,2.8,675,60858000
02/08/2018,ProShares Ultra MSCI Emerging Markets,EET,87.36,93.9,-6.96486,-6.54,650,56784000
02/07/2018,ProShares Ultra MSCI Emerging Markets,EET,93.9,100.21,-6.29678,-6.31,650,61035000
02/06/2018,ProShares Ultra MSCI Emerging Markets,EET,100.21,94.1,6.49309,6.11,625,62631250
02/05/2018,ProShares Ultra MSCI Emerging Markets,EET,94.1,101.22,-7.03418,-7.12,625,58812500
02/02/2018,ProShares Ultra MSCI Emerging Markets,EET,101.22,106.7,-5.13590,-5.48,600,60732000
02/01/2018,ProShares Ultra MSCI Emerging Markets,EET,106.7,109.68,-2.71699,-2.98,600,64020000
01/31/2018,ProShares Ultra MSCI Emerging Markets,EET,109.68,107.81,1.73453,1.87,600,65808000
01/30/2018,ProShares Ultra MSCI Emerging Markets,EET,107.81,110.85,-2.74244,-3.04,600,64686000
01/29/2018,ProShares Ultra MSCI Emerging Markets,EET,110.85,114.32,-3.03534,-3.47,600,66510000
01/26/2018,ProShares Ultra MSCI Emerging Markets,EET,114.32,111.24,2.76879,3.08,550,62876000
01/25/2018,ProShares Ultra MSCI Emerging Markets,EET,111.24,111.4,-0.14363,-0.16,550,61182000
01/24/2018,ProShares Ultra MSCI Emerging Markets,EET,111.4,109.56,1.67945,1.84,550,61270000
01/23/2018,ProShares Ultra MSCI Emerging Markets,EET,109.56,108.54,0.93975,1.02,550,60258000
01/22/2018,ProShares Ultra MSCI Emerging Markets,EET,108.54,107.32,1.13679,1.22,550,59697000
01/19/2018,ProShares Ultra MSCI Emerging Markets,EET,107.32,105.6,1.62879,1.72,550,59026000
01/18/2018,ProShares Ultra MSCI Emerging Markets,EET,105.6,105.37,0.21828,0.23,550,58080000
01/17/2018,ProShares Ultra MSCI Emerging Markets,EET,105.37,102.66,2.63978,2.71,550,57953500
01/16/2018,ProShares Ultra MSCI Emerging Markets,EET,102.66,103.46,-0.77325,-0.8,550,56463000
01/12/2018,ProShares Ultra MSCI Emerging Markets,EET,103.46,101.53,1.90092,1.93,550,56903000
01/11/2018,ProShares Ultra MSCI Emerging Markets,EET,101.53,100.32,1.20614,1.21,550,55841500
01/10/2018,ProShares Ultra MSCI Emerging Markets,EET,100.32,101.61,-1.26956,-1.29,500,50160000
01/09/2018,ProShares Ultra MSCI Emerging Markets,EET,101.61,101.95,-0.33350,-0.34,500,50805000
01/08/2018,ProShares Ultra MSCI Emerging Markets,EET,101.95,101.96,-0.00981,-0.01,500,50975000
01/05/2018,ProShares Ultra MSCI Emerging Markets,EET,101.96,100.24,1.71588,1.72,500,50980000
01/04/2018,ProShares Ultra MSCI Emerging Markets,EET,100.24,99.28,0.96696,0.96,500,50120000
01/03/2018,ProShares Ultra MSCI Emerging Markets,EET,99.28,97.42,1.90926,1.86,500,49640000
01/02/2018,ProShares Ultra MSCI Emerging Markets,EET,97.42,93.88,3.77077,3.54,500,48710000
12/29/2017,ProShares Ultra MSCI Emerging Markets,EET,93.88,93.02,0.92453,0.86,500,46940000
12/28/2017,ProShares Ultra MSCI Emerging Markets,EET,93.02,91.78,1.35106,1.24,500,46510000
12/27/2017,ProShares Ultra MSCI Emerging Markets,EET,91.78,91.32,0.50372,0.46,500,45890000
12/26/2017,ProShares Ultra MSCI Emerging Markets,EET,91.32,91.48,-0.17490,-0.16,500,45660000
12/22/2017,ProShares Ultra MSCI Emerging Markets,EET,91.48,89.96,1.68964,1.52,500,45740000
12/21/2017,ProShares Ultra MSCI Emerging Markets,EET,89.96,88.82,1.28349,1.14,500,44980000
12/20/2017,ProShares Ultra MSCI Emerging Markets,EET,88.82,88.6,0.24831,0.22,500,44410000
12/19/2017,ProShares Ultra MSCI Emerging Markets,EET,88.6,89.55,-1.06086,-0.95,500,44300000
12/18/2017,ProShares Ultra MSCI Emerging Markets,EET,89.55,87.58,2.24937,1.97,500,44775000
12/15/2017,ProShares Ultra MSCI Emerging Markets,EET,87.58,87.21,0.42426,0.37,500,43790000
12/14/2017,ProShares Ultra MSCI Emerging Markets,EET,87.21,88.53,-1.49102,-1.32,500,43605000
12/13/2017,ProShares Ultra MSCI Emerging Markets,EET,88.53,86.46,2.39417,2.07,500,44265000
12/12/2017,ProShares Ultra MSCI Emerging Markets,EET,86.46,87.64,-1.34642,-1.18,500,43230000
12/11/2017,ProShares Ultra MSCI Emerging Markets,EET,87.64,86.78,0.99101,0.86,500,43820000
12/08/2017,ProShares Ultra MSCI Emerging Markets,EET,86.78,84.82,2.31078,1.96,500,43390000
12/07/2017,ProShares Ultra MSCI Emerging Markets,EET,84.82,84.35,0.55720,0.47,500,42410000
12/06/2017,ProShares Ultra MSCI Emerging Markets,EET,84.35,86.7,-2.71050,-2.35,500,42175000
12/05/2017,ProShares Ultra MSCI Emerging Markets,EET,86.7,86.81,-0.12671,-0.11,500,43350000
12/04/2017,ProShares Ultra MSCI Emerging Markets,EET,86.81,86.48,0.38159,0.33,500,43405000
12/01/2017,ProShares Ultra MSCI Emerging Markets,EET,86.48,87.47,-1.13182,-0.99,500,43240000
11/30/2017,ProShares Ultra MSCI Emerging Markets,EET,87.47,89.45,-2.21353,-1.98,500,43735000
11/29/2017,ProShares Ultra MSCI Emerging Markets,EET,89.45,92.38,-3.17168,-2.93,525,46961250
11/28/2017,ProShares Ultra MSCI Emerging Markets,EET,92.38,91.03,1.48303,1.35,525,48499500
11/27/2017,ProShares Ultra MSCI Emerging Markets,EET,91.03,93.79,-2.94274,-2.76,525,47790750
11/24/2017,ProShares Ultra MSCI Emerging Markets,EET,93.79,94.19,-0.42467,-0.4,525,49239750
11/22/2017,ProShares Ultra MSCI Emerging Markets,EET,94.19,93.74,0.48005,0.45,525,49449750
11/21/2017,ProShares Ultra MSCI Emerging Markets,EET,93.74,91.3,2.67251,2.44,525,49213500
11/20/2017,ProShares Ultra MSCI Emerging Markets,EET,91.3,90.38,1.01792,0.92,525,47932500
11/17/2017,ProShares Ultra MSCI Emerging Markets,EET,90.38,89.51,0.97196,0.87,525,47449500
11/16/2017,ProShares Ultra MSCI Emerging Markets,EET,89.51,85.93,4.16618,3.58,525,46992750
11/15/2017,ProShares Ultra MSCI Emerging Markets,EET,85.93,86.84,-1.04790,-0.91,525,45113250
11/14/2017,ProShares Ultra MSCI Emerging Markets,EET,86.84,88.03,-1.35181,-1.19,525,45591000
11/13/2017,ProShares Ultra MSCI Emerging Markets,EET,88.03,88.42,-0.44108,-0.39,525,46215750
11/10/2017,ProShares Ultra MSCI Emerging Markets,EET,88.42,89.2,-0.87444,-0.78,525,46420500
11/09/2017,ProShares Ultra MSCI Emerging Markets,EET,89.2,90.33,-1.25097,-1.13,525,46830000
11/08/2017,ProShares Ultra MSCI Emerging Markets,EET,90.33,89.49,0.93865,0.84,525,47423250
11/07/2017,ProShares Ultra MSCI Emerging Markets,EET,89.49,90.66,-1.29054,-1.17,525,46982250
11/06/2017,ProShares Ultra MSCI Emerging Markets,EET,90.66,88.68,2.23275,1.98,525,47596500
11/03/2017,ProShares Ultra MSCI Emerging Markets,EET,88.68,89.61,-1.03783,-0.93,525,46557000
11/02/2017,ProShares Ultra MSCI Emerging Markets,EET,89.61,89.39,0.24611,0.22,525,47045250
11/01/2017,ProShares Ultra MSCI Emerging Markets,EET,89.39,88.48,1.02848,0.91,500,44695000
10/31/2017,ProShares Ultra MSCI Emerging Markets,EET,88.48,86.85,1.87680,1.63,500,44240000
